Name                                                               Type                   Forward_MACs     FPercent    Memory          MPercent    Params       PPercent    InShape          OutShape
/transformer/encoder/layers.0/self_attn/Tile_1                     Tile                   0                0.00%       45,512,704      0.09%       0            0.00%       1x1x1x4x1x2      1x22223x8x4x4x2
/transformer/encoder/layers.0/self_attn/Transpose_8                Transpose              0                0.00%       11,378,176      0.02%       0            0.00%       1x22223x8x4x4    1x8x22223x4x4
/transformer/encoder/text_layers.0/self_attn/Div                   Div                    0                0.00%       0               0.00%       0            0.00%       0                0
/transformer/encoder/text_layers.0/self_attn/Mul                   Mul                    0                0.00%       0               0.00%       0            0.00%       0                0
/transformer/encoder/text_layers.0/self_attn/Mul_4                 Mul                    0                0.00%       0               0.00%       0            0.00%       0                0
/transformer/encoder/layers.0/self_attn/Transpose                  Transpose              0                0.00%       17,100,800      0.03%       0            0.00%       1x16700x256      1x256x16700
/transformer/encoder/layers.0/self_attn/Transpose_2                Transpose              0                0.00%       4,300,800       0.01%       0            0.00%       1x4200x256       1x256x4200
/transformer/encoder/layers.0/self_attn/Transpose_4                Transpose              0                0.00%       1,075,200       0.00%       0            0.00%       1x1050x256       1x256x1050
/transformer/encoder/layers.0/self_attn/Transpose_6                Transpose              0                0.00%       279,552         0.00%       0            0.00%       1x273x256        1x256x273
/transformer/encoder/layers.0/self_attn/Div                        Div                    22,756,352       0.00%       22,756,352      0.04%       0            0.00%       1x22223x256      1x22223x256
/transformer/encoder/layers.0/self_attn/Add                        Add                    5,689,088        0.00%       22,756,352      0.04%       0            0.00%       1x22223x256      1x22223x256
/transformer/encoder/layers.0/self_attn/Mul                        Mul                    5,689,088        0.00%       22,756,352      0.04%       0            0.00%       1x22223x8x4x4x2  1x22223x8x4x4x2
/transformer/encoder/text_layers.0/self_attn/Transpose             Transpose              0                0.00%       199,680         0.00%       0            0.00%       195x4x64         4x195x64
/transformer/encoder/text_layers.0/self_attn/Transpose_1           Transpose              0                0.00%       199,680         0.00%       0            0.00%       195x4x64         4x195x64
/transformer/encoder/text_layers.0/self_attn/Transpose_2           Transpose              0                0.00%       199,680         0.00%       0            0.00%       195x4x64         4x64x195
/transformer/encoder/layers.0/self_attn/Sub                        Sub                    5,689,088        0.00%       22,756,352      0.04%       0            0.00%       1x22223x8x4x4x2  1x22223x8x4x4x2
/transformer/encoder/text_layers.0/self_attn/Mul_1                 Mul                    49,920           0.00%       199,680         0.00%       0            0.00%       4x195x64         4x195x64
/transformer/encoder/layers.0/self_attn/Mul_1                      Mul                    0                0.00%       0               0.00%       0            0.00%       0                0
/transformer/encoder/layers.0/self_attn/Mul_2                      Mul                    0                0.00%       0               0.00%       0            0.00%       0                0
/transformer/encoder/layers.0/self_attn/Mul_4                      Mul                    0                0.00%       0               0.00%       0            0.00%       0                0
/transformer/encoder/text_layers.0/self_attn/MatMul_3              MatMul                 9,734,400        0.00%       608,400         0.00%       0            0.00%       4x195x64         4x195x195
/transformer/encoder/layers.0/self_attn/Transpose_1                Transpose              0                0.00%       5,689,088       0.01%       0            0.00%       1x22223x8x4x2    1x8x22223x4x2
/transformer/encoder/layers.0/self_attn/Transpose_3                Transpose              0                0.00%       5,689,088       0.01%       0            0.00%       1x22223x8x4x2    1x8x22223x4x2
/transformer/encoder/layers.0/self_attn/Transpose_5                Transpose              0                0.00%       5,689,088       0.01%       0            0.00%       1x22223x8x4x2    1x8x22223x4x2
/transformer/encoder/layers.0/self_attn/Transpose_7                Transpose              0                0.00%       5,689,088       0.01%       0            0.00%       1x22223x8x4x2    1x8x22223x4x2
/transformer/encoder/text_layers.0/self_attn/Mul_2                 Mul                    152,100          0.00%       608,400         0.00%       0            0.00%       4x195x195        4x195x195
/transformer/encoder/text_layers.0/self_attn/Add_3                 Add                    152,100          0.00%       608,400         0.00%       0            0.00%       4x195x195        4x195x195
/transformer/encoder/text_layers.0/self_attn/Softmax               Softmax                5,475,600        0.00%       608,400         0.00%       0            0.00%       4x195x195        4x195x195
/transformer/encoder/text_layers.0/self_attn/MatMul_4              MatMul                 9,734,400        0.00%       199,680         0.00%       0            0.00%       4x195x195        4x195x64
/transformer/encoder/text_layers.0/self_attn/Transpose_3           Transpose              0                0.00%       199,680         0.00%       0            0.00%       4x195x64         195x4x64
/transformer/encoder/layers.0/self_attn/GridSample                 GridSample             0                0.00%       91,025,408      0.17%       0            0.00%       8x32x100x167     8x32x22223x4
/transformer/encoder/layers.0/self_attn/GridSample_1               GridSample             0                0.00%       91,025,408      0.17%       0            0.00%       8x32x50x84       8x32x22223x4
/transformer/encoder/layers.0/self_attn/GridSample_2               GridSample             0                0.00%       91,025,408      0.17%       0            0.00%       8x32x25x42       8x32x22223x4
/transformer/encoder/layers.0/self_attn/GridSample_3               GridSample             0                0.00%       91,025,408      0.17%       0            0.00%       8x32x13x21       8x32x22223x4
/transformer/encoder/text_layers.0/self_attn/Gemm                  Gemm                   12,829,440       0.00%       462,848         0.00%       65,792       0.04%       195x256          195x256
/transformer/encoder/layers.0/self_attn/Mul_3                      Mul                    91,025,408       0.02%       364,101,632     0.69%       0            0.00%       8x32x22223x16    8x32x22223x16
/transformer/encoder/text_layers.0/Add_1                           Add                    49,920           0.00%       199,680         0.00%       0            0.00%       195x1x256        195x1x256
/transformer/encoder/layers.0/self_attn/ReduceSum                  ReduceSum              91,025,408       0.02%       22,756,352      0.04%       0            0.00%       8x32x22223x16    8x32x22223
/transformer/encoder/text_layers.0/norm1/ReduceMean                ReduceMean             49,920           0.00%       780             0.00%       0            0.00%       195x1x256        195x1x1
/transformer/encoder/text_layers.0/norm1/Sub                       Sub                    49,920           0.00%       199,680         0.00%       0            0.00%       195x1x256        195x1x256
/transformer/encoder/layers.0/self_attn/Transpose_9                Transpose              0                0.00%       22,756,352      0.04%       0            0.00%       1x256x22223      1x22223x256
/transformer/encoder/text_layers.0/norm1/Pow                       Pow                    1,597,440        0.00%       199,680         0.00%       0            0.00%       195x1x256        195x1x256
/transformer/encoder/layers.0/self_attn/output_proj/MatMul         MatMul                 1,456,406,528    0.28%       23,018,496      0.04%       65,536       0.04%       1x22223x256      1x22223x256
/transformer/encoder/text_layers.0/norm1/ReduceMean_1              ReduceMean             49,920           0.00%       780             0.00%       0            0.00%       195x1x256        195x1x1
/transformer/encoder/layers.0/self_attn/output_proj/Add            Add                    5,689,088        0.00%       22,757,376      0.04%       256          0.00%       256              1x22223x256
/transformer/encoder/text_layers.0/norm1/Add                       Add                    195              0.00%       780             0.00%       0            0.00%       195x1x1          195x1x1
/transformer/encoder/layers.0/Add_1                                Add                    5,689,088        0.00%       22,756,352      0.04%       0            0.00%       1x22223x256      1x22223x256
/transformer/encoder/text_layers.0/norm1/Sqrt                      Sqrt                   4,680            0.00%       780             0.00%       0            0.00%       195x1x1          195x1x1
/transformer/encoder/layers.0/norm1/ReduceMean                     ReduceMean             5,689,088        0.00%       88,892          0.00%       0            0.00%       1x22223x256      1x22223x1
/transformer/encoder/text_layers.0/norm1/Div                       Div                    199,680          0.00%       199,680         0.00%       0            0.00%       195x1x256        195x1x256
/transformer/encoder/layers.0/norm1/Sub                            Sub                    5,689,088        0.00%       22,756,352      0.04%       0            0.00%       1x22223x256      1x22223x256
/transformer/encoder/text_layers.0/norm1/Mul                       Mul                    49,920           0.00%       200,704         0.00%       256          0.00%       195x1x256        195x1x256
/transformer/encoder/layers.0/norm1/Pow                            Pow                    182,050,816      0.03%       22,756,352      0.04%       0            0.00%       1x22223x256      1x22223x256
/transformer/encoder/text_layers.0/norm1/Add_1                     Add                    49,920           0.00%       200,704         0.00%       256          0.00%       195x1x256        195x1x256
/transformer/encoder/layers.0/norm1/ReduceMean_1                   ReduceMean             5,689,088        0.00%       88,892          0.00%       0            0.00%       1x22223x256      1x22223x1
/transformer/encoder/text_layers.0/linear1/MatMul                  MatMul                 51,118,080       0.01%       1,847,296       0.00%       262,144      0.15%       195x1x256        195x1x1024
/transformer/encoder/layers.0/norm1/Add                            Add                    22,223           0.00%       88,892          0.00%       0            0.00%       1x22223x1        1x22223x1
/transformer/encoder/text_layers.0/linear1/Add                     Add                    199,680          0.00%       802,816         0.00%       1,024        0.00%       1024             195x1x1024
/transformer/encoder/layers.0/norm1/Sqrt                           Sqrt                   533,352          0.00%       88,892          0.00%       0            0.00%       1x22223x1        1x22223x1
/transformer/encoder/text_layers.0/Relu                            Relu                   199,680          0.00%       798,720         0.00%       0            0.00%       195x1x1024       195x1x1024
/transformer/encoder/layers.0/norm1/Div                            Div                    22,756,352       0.00%       22,756,352      0.04%       0            0.00%       1x22223x256      1x22223x256
/transformer/encoder/text_layers.0/linear2/MatMul                  MatMul                 51,118,080       0.01%       1,248,256       0.00%       262,144      0.15%       195x1x1024       195x1x256
/transformer/encoder/layers.0/norm1/Mul                            Mul                    5,689,088        0.00%       22,757,376      0.04%       256          0.00%       1x22223x256      1x22223x256
/transformer/encoder/text_layers.0/linear2/Add                     Add                    49,920           0.00%       200,704         0.00%       256          0.00%       256              195x1x256
/transformer/encoder/layers.0/norm1/Add_1                          Add                    5,689,088        0.00%       22,757,376      0.04%       256          0.00%       1x22223x256      1x22223x256
/transformer/encoder/text_layers.0/Add_2                           Add                    49,920           0.00%       199,680         0.00%       0            0.00%       195x1x256        195x1x256
/transformer/encoder/layers.0/linear1/MatMul                       MatMul                 11,651,252,224   2.20%       184,147,968     0.35%       524,288      0.30%       1x22223x256      1x22223x2048
/transformer/encoder/text_layers.0/norm2/ReduceMean                ReduceMean             49,920           0.00%       780             0.00%       0            0.00%       195x1x256        195x1x1
/transformer/encoder/layers.0/linear1/Add                          Add                    45,512,704       0.01%       182,059,008     0.35%       2,048        0.00%       2048             1x22223x2048
/transformer/encoder/text_layers.0/norm2/Sub                       Sub                    49,920           0.00%       199,680         0.00%       0            0.00%       195x1x256        195x1x256
/transformer/encoder/layers.0/Relu                                 Relu                   45,512,704       0.01%       182,050,816     0.35%       0            0.00%       1x22223x2048     1x22223x2048
/transformer/encoder/text_layers.0/norm2/Pow                       Pow                    1,597,440        0.00%       199,680         0.00%       0            0.00%       195x1x256        195x1x256
/transformer/encoder/layers.0/linear2/MatMul                       MatMul                 11,651,252,224   2.20%       24,853,504      0.05%       524,288      0.30%       1x22223x2048     1x22223x256
/transformer/encoder/text_layers.0/norm2/ReduceMean_1              ReduceMean             49,920           0.00%       780             0.00%       0            0.00%       195x1x256        195x1x1
/transformer/encoder/layers.0/linear2/Add                          Add                    5,689,088        0.00%       22,757,376      0.04%       256          0.00%       256              1x22223x256
/transformer/encoder/text_layers.0/norm2/Add                       Add                    195              0.00%       780             0.00%       0            0.00%       195x1x1          195x1x1
/transformer/encoder/layers.0/Add_2                                Add                    5,689,088        0.00%       22,756,352      0.04%       0            0.00%       1x22223x256      1x22223x256
/transformer/encoder/text_layers.0/norm2/Sqrt                      Sqrt                   4,680            0.00%       780             0.00%       0            0.00%       195x1x1          195x1x1
/transformer/encoder/layers.0/norm2/ReduceMean                     ReduceMean             5,689,088        0.00%       88,892          0.00%       0            0.00%       1x22223x256      1x22223x1
/transformer/encoder/text_layers.0/norm2/Div                       Div                    199,680          0.00%       199,680         0.00%       0            0.00%       195x1x256        195x1x256
/transformer/encoder/layers.0/norm2/Sub                            Sub                    5,689,088        0.00%       22,756,352      0.04%       0            0.00%       1x22223x256      1x22223x256
/transformer/encoder/text_layers.0/norm2/Mul                       Mul                    49,920           0.00%       200,704         0.00%       256          0.00%       195x1x256        195x1x256
/transformer/encoder/layers.0/norm2/Pow                            Pow                    182,050,816      0.03%       22,756,352      0.04%       0            0.00%       1x22223x256      1x22223x256
/transformer/encoder/text_layers.0/norm2/Add_1                     Add                    49,920           0.00%       200,704         0.00%       256          0.00%       195x1x256        195x1x256
/transformer/encoder/layers.0/norm2/ReduceMean_1                   ReduceMean             5,689,088        0.00%       88,892          0.00%       0            0.00%       1x22223x256      1x22223x1
/transformer/encoder/Transpose_2                                   Transpose              0                0.00%       199,680         0.00%       0            0.00%       195x1x256        1x195x256
/transformer/encoder/layers.0/norm2/Add                            Add                    22,223           0.00%       88,892          0.00%       0            0.00%       1x22223x1        1x22223x1
/transformer/encoder/layers.0/norm2/Sqrt                           Sqrt                   533,352          0.00%       88,892          0.00%       0            0.00%       1x22223x1        1x22223x1
/transformer/encoder/fusion_layers.1/layer_norm_l/ReduceMean       ReduceMean             49,920           0.00%       780             0.00%       0            0.00%       1x195x256        1x195x1
/transformer/encoder/layers.0/norm2/Div                            Div                    22,756,352       0.00%       22,756,352      0.04%       0            0.00%       1x22223x256      1x22223x256
/transformer/encoder/fusion_layers.1/layer_norm_l/Sub              Sub                    49,920           0.00%       199,680         0.00%       0            0.00%       1x195x256        1x195x256
/transformer/encoder/layers.0/norm2/Mul                            Mul                    5,689,088        0.00%       22,757,376      0.04%       256          0.00%       1x22223x256      1x22223x256
/transformer/encoder/fusion_layers.1/layer_norm_l/Pow              Pow                    1,597,440        0.00%       199,680         0.00%       0            0.00%       1x195x256        1x195x256
/transformer/encoder/layers.0/norm2/Add_1                          Add                    5,689,088        0.00%       22,757,376      0.04%       256          0.00%       1x22223x256      1x22223x256
/transformer/encoder/fusion_layers.1/layer_norm_l/ReduceMean_1     ReduceMean             49,920           0.00%       780             0.00%       0            0.00%       1x195x256        1x195x1
/transformer/encoder/fusion_layers.1/layer_norm_v/ReduceMean       ReduceMean             5,689,088        0.00%       88,892          0.00%       0            0.00%       1x22223x256      1x22223x1
/transformer/encoder/fusion_layers.1/layer_norm_l/Add              Add                    195              0.00%       780             0.00%       0            0.00%       1x195x1          1x195x1
/transformer/encoder/fusion_layers.1/layer_norm_v/Sub              Sub                    5,689,088        0.00%       22,756,352      0.04%       0            0.00%       1x22223x256      1x22223x256
/transformer/encoder/fusion_layers.1/layer_norm_l/Sqrt             Sqrt                   4,680            0.00%       780             0.00%       0            0.00%       1x195x1          1x195x1
/transformer/encoder/fusion_layers.1/layer_norm_v/Pow              Pow                    182,050,816      0.03%       22,756,352      0.04%       0            0.00%       1x22223x256      1x22223x256
/transformer/encoder/fusion_layers.1/layer_norm_l/Div              Div                    199,680          0.00%       199,680         0.00%       0            0.00%       1x195x256        1x195x256
/transformer/encoder/fusion_layers.1/layer_norm_v/ReduceMean_1     ReduceMean             5,689,088        0.00%       88,892          0.00%       0            0.00%       1x22223x256      1x22223x1
/transformer/encoder/fusion_layers.1/layer_norm_l/Mul              Mul                    49,920           0.00%       200,704         0.00%       256          0.00%       1x195x256        1x195x256
/transformer/encoder/fusion_layers.1/layer_norm_v/Add              Add                    22,223           0.00%       88,892          0.00%       0            0.00%       1x22223x1        1x22223x1
/transformer/encoder/fusion_layers.1/layer_norm_l/Add_1            Add                    49,920           0.00%       200,704         0.00%       256          0.00%       1x195x256        1x195x256
/transformer/encoder/fusion_layers.1/layer_norm_v/Sqrt             Sqrt                   533,352          0.00%       88,892          0.00%       0            0.00%       1x22223x1        1x22223x1
/transformer/encoder/fusion_layers.1/attn/l_proj/MatMul            MatMul                 51,118,080       0.01%       1,847,296       0.00%       262,144      0.15%       1x195x256        1x195x1024
/transformer/encoder/fusion_layers.1/attn/values_l_proj/MatMul     MatMul                 51,118,080       0.01%       1,847,296       0.00%       262,144      0.15%       1x195x256        1x195x1024
/transformer/encoder/fusion_layers.1/layer_norm_v/Div              Div                    22,756,352       0.00%       22,756,352      0.04%       0            0.00%       1x22223x256      1x22223x256
/transformer/encoder/fusion_layers.1/attn/l_proj/Add               Add                    199,680          0.00%       802,816         0.00%       1,024        0.00%       1024             1x195x1024
/transformer/encoder/fusion_layers.1/attn/values_l_proj/Add        Add                    199,680          0.00%       802,816         0.00%       1,024        0.00%       1024             1x195x1024
/transformer/encoder/fusion_layers.1/layer_norm_v/Mul              Mul                    5,689,088        0.00%       22,757,376      0.04%       256          0.00%       1x22223x256      1x22223x256
/transformer/encoder/fusion_layers.1/layer_norm_v/Add_1            Add                    5,689,088        0.00%       22,757,376      0.04%       256          0.00%       1x22223x256      1x22223x256
/transformer/encoder/fusion_layers.1/attn/v_proj/MatMul            MatMul                 5,825,626,112    1.10%       92,073,984      0.17%       262,144      0.15%       1x22223x256      1x22223x1024
/transformer/encoder/fusion_layers.1/attn/values_v_proj/MatMul     MatMul                 5,825,626,112    1.10%       92,073,984      0.17%       262,144      0.15%       1x22223x256      1x22223x1024
/transformer/encoder/fusion_layers.1/attn/v_proj/Add               Add                    22,756,352       0.00%       91,029,504      0.17%       1,024        0.00%       1024             1x22223x1024
/transformer/encoder/fusion_layers.1/attn/values_v_proj/Add        Add                    22,756,352       0.00%       91,029,504      0.17%       1,024        0.00%       1024             1x22223x1024
/transformer/encoder/fusion_layers.1/attn/Mul                      Mul                    22,756,352       0.00%       91,025,408      0.17%       0            0.00%       1x22223x1024     1x22223x1024
/transformer/encoder/fusion_layers.1/attn/Mul_1                    Mul                    0                0.00%       0               0.00%       0            0.00%       0                0
/transformer/encoder/fusion_layers.1/attn/Transpose                Transpose              0                0.00%       798,720         0.00%       0            0.00%       1x195x4x256      1x4x195x256
/transformer/encoder/fusion_layers.1/attn/Transpose_1              Transpose              0                0.00%       91,025,408      0.17%       0            0.00%       1x22223x4x256    1x4x22223x256
/transformer/encoder/fusion_layers.1/attn/Transpose_2              Transpose              0                0.00%       798,720         0.00%       0            0.00%       1x195x4x256      1x4x195x256
/transformer/encoder/fusion_layers.1/attn/Transpose_3              Transpose              0                0.00%       91,025,408      0.17%       0            0.00%       1x22223x4x256    1x4x22223x256
/transformer/encoder/fusion_layers.1/attn/Transpose_4              Transpose              0                0.00%       798,720         0.00%       0            0.00%       4x195x256        4x256x195
/transformer/encoder/fusion_layers.1/attn/MatMul                   MatMul                 4,437,488,640    0.84%       69,335,760      0.13%       0            0.00%       4x22223x256      4x22223x195
/transformer/encoder/fusion_layers.1/attn/ReduceMax                ReduceMax              17,333,940       0.00%       0               0.00%       0            0.00%       4x22223x195      0
/transformer/encoder/fusion_layers.1/attn/Sub                      Sub                    17,333,940       0.00%       69,335,760      0.13%       0            0.00%       4x22223x195      4x22223x195
/transformer/encoder/fusion_layers.1/attn/Clip                     Clip                   34,667,880       0.01%       69,335,760      0.13%       0            0.00%       4x22223x195      4x22223x195
/transformer/encoder/fusion_layers.1/attn/Clip_1                   Clip                   34,667,880       0.01%       69,335,760      0.13%       0            0.00%       4x22223x195      4x22223x195
/transformer/encoder/fusion_layers.1/attn/Transpose_5              Transpose              0                0.00%       69,335,760      0.13%       0            0.00%       4x22223x195      4x195x22223
/transformer/encoder/fusion_layers.1/attn/Where_1                  Where                  0                0.00%       69,335,760      0.13%       0            0.00%       4x1x195          4x22223x195
/transformer/encoder/fusion_layers.1/attn/ReduceMax_1              ReduceMax              17,333,940       0.00%       3,120           0.00%       0            0.00%       4x195x22223      4x195x1
/transformer/encoder/fusion_layers.1/attn/Softmax_1                Softmax                624,021,840      0.12%       69,335,760      0.13%       0            0.00%       4x22223x195      4x22223x195
/transformer/encoder/fusion_layers.1/attn/Sub_1                    Sub                    17,333,940       0.00%       69,335,760      0.13%       0            0.00%       4x195x22223      4x195x22223
/transformer/encoder/fusion_layers.1/attn/MatMul_1                 MatMul                 4,437,488,640    0.84%       91,025,408      0.17%       0            0.00%       4x22223x195      4x22223x256
/transformer/encoder/fusion_layers.1/attn/Clip_2                   Clip                   34,667,880       0.01%       69,335,760      0.13%       0            0.00%       4x195x22223      4x195x22223
/transformer/encoder/fusion_layers.1/attn/Clip_3                   Clip                   34,667,880       0.01%       69,335,760      0.13%       0            0.00%       4x195x22223      4x195x22223
/transformer/encoder/fusion_layers.1/attn/Transpose_6              Transpose              0                0.00%       91,025,408      0.17%       0            0.00%       1x4x22223x256    1x22223x4x256
/transformer/encoder/fusion_layers.1/attn/Where                    Where                  0                0.00%       69,335,760      0.13%       0            0.00%       4x1x22223        4x195x22223
/transformer/encoder/fusion_layers.1/attn/Softmax                  Softmax                624,021,840      0.12%       69,335,760      0.13%       0            0.00%       4x195x22223      4x195x22223
/transformer/encoder/fusion_layers.1/attn/out_v_proj/MatMul        MatMul                 5,825,626,112    1.10%       23,804,928      0.05%       262,144      0.15%       1x22223x1024     1x22223x256
/transformer/encoder/fusion_layers.1/attn/MatMul_2                 MatMul                 4,437,488,640    0.84%       798,720         0.00%       0            0.00%       4x195x22223      4x195x256
/transformer/encoder/fusion_layers.1/attn/out_v_proj/Add           Add                    5,689,088        0.00%       22,757,376      0.04%       256          0.00%       256              1x22223x256
/transformer/encoder/fusion_layers.1/Mul                           Mul                    5,689,088        0.00%       22,757,376      0.04%       256          0.00%       256              1x22223x256
/transformer/encoder/fusion_layers.1/attn/Transpose_7              Transpose              0                0.00%       798,720         0.00%       0            0.00%       1x4x195x256      1x195x4x256
/transformer/encoder/fusion_layers.1/Add                           Add                    5,689,088        0.00%       22,756,352      0.04%       0            0.00%       1x22223x256      1x22223x256
/transformer/encoder/layers.1/Add                                  Add                    5,689,088        0.00%       22,756,352      0.04%       0            0.00%       1x22223x256      1x22223x256
/transformer/encoder/layers.1/self_attn/value_proj/MatMul          MatMul                 1,456,406,528    0.28%       23,018,496      0.04%       65,536       0.04%       1x22223x256      1x22223x256
/transformer/encoder/fusion_layers.1/attn/out_l_proj/MatMul        MatMul                 51,118,080       0.01%       1,248,256       0.00%       262,144      0.15%       1x195x1024       1x195x256
/transformer/encoder/layers.1/self_attn/value_proj/Add             Add                    5,689,088        0.00%       22,757,376      0.04%       256          0.00%       256              1x22223x256
/transformer/encoder/layers.1/self_attn/sampling_offsets/MatMul    MatMul                 1,456,406,528    0.28%       23,018,496      0.04%       65,536       0.04%       1x22223x256      1x22223x256
/transformer/encoder/layers.1/self_attn/attention_weights/MatMul   MatMul                 728,203,264      0.14%       11,509,248      0.02%       32,768       0.02%       1x22223x256      1x22223x128
/transformer/encoder/fusion_layers.1/attn/out_l_proj/Add           Add                    49,920           0.00%       200,704         0.00%       256          0.00%       256              1x195x256
/transformer/encoder/layers.1/self_attn/Where                      Where                  0                0.00%       22,756,352      0.04%       0            0.00%       1x22223x1        1x22223x256
/transformer/encoder/layers.1/self_attn/sampling_offsets/Add       Add                    5,689,088        0.00%       22,757,376      0.04%       256          0.00%       256              1x22223x256
/transformer/encoder/layers.1/self_attn/attention_weights/Add      Add                    2,844,544        0.00%       11,378,688      0.02%       128          0.00%       128              1x22223x128
/transformer/encoder/fusion_layers.1/Mul_1                         Mul                    49,920           0.00%       200,704         0.00%       256          0.00%       256              1x195x256
/transformer/encoder/fusion_layers.1/Add_1                         Add                    49,920           0.00%       199,680         0.00%       0            0.00%       1x195x256        1x195x256
/transformer/encoder/Transpose_3                                   Transpose              0                0.00%       199,680         0.00%       0            0.00%       1x195x256        195x1x256
/transformer/encoder/layers.1/self_attn/Split                      Split                  0                0.00%       22,756,352      0.04%       0            0.00%       1x22223x8x32     1x16700x8x32
/transformer/encoder/text_layers.1/Add                             Add                    49,920           0.00%       199,680         0.00%       0            0.00%       195x1x256        195x1x256
/transformer/encoder/text_layers.1/self_attn/MatMul_2              MatMul                 12,779,520       0.00%       461,824         0.00%       65,536       0.04%       195x1x256        195x1x256
/transformer/encoder/layers.1/self_attn/Softmax                    Softmax                102,403,584      0.02%       11,378,176      0.02%       0            0.00%       1x22223x8x16     1x22223x8x16
/transformer/encoder/text_layers.1/self_attn/MatMul                MatMul                 12,779,520       0.00%       461,824         0.00%       65,536       0.04%       195x1x256        195x1x256
/transformer/encoder/text_layers.1/self_attn/MatMul_1              MatMul                 12,779,520       0.00%       461,824         0.00%       65,536       0.04%       195x1x256        195x1x256
/transformer/encoder/text_layers.1/self_attn/Add_2                 Add                    49,920           0.00%       200,704         0.00%       256          0.00%       256              195x1x256
/transformer/encoder/layers.1/self_attn/Expand                     Expand                 0                0.00%       64              0.00%       0            0.00%       1x1x1x4x1x2      1x1x1x4x1x2
/transformer/encoder/text_layers.1/self_attn/Add                   Add                    49,920           0.00%       200,704         0.00%       256          0.00%       256              195x1x256
/transformer/encoder/text_layers.1/self_attn/Add_1                 Add                    49,920           0.00%       200,704         0.00%       256          0.00%       256              195x1x256
/transformer/encoder/layers.1/self_attn/Tile                       Tile                   0                0.00%       45,512,704      0.09%       0            0.00%       1x1x1x4x1x2      1x22223x8x4x4x2
/transformer/encoder/layers.1/self_attn/Transpose_8                Transpose              0                0.00%       11,378,176      0.02%       0            0.00%       1x22223x8x4x4    1x8x22223x4x4
/transformer/encoder/text_layers.1/self_attn/Div                   Div                    0                0.00%       0               0.00%       0            0.00%       0                0
/transformer/encoder/text_layers.1/self_attn/Mul                   Mul                    0                0.00%       0               0.00%       0            0.00%       0                0
/transformer/encoder/text_layers.1/self_attn/Mul_4                 Mul                    0                0.00%       0               0.00%       0            0.00%       0                0
/transformer/encoder/layers.1/self_attn/Transpose                  Transpose              0                0.00%       17,100,800      0.03%       0            0.00%       1x16700x256      1x256x16700
/transformer/encoder/layers.1/self_attn/Transpose_2                Transpose              0                0.00%       4,300,800       0.01%       0            0.00%       1x4200x256       1x256x4200
/transformer/encoder/layers.1/self_attn/Transpose_4                Transpose              0                0.00%       1,075,200       0.00%       0            0.00%       1x1050x256       1x256x1050
/transformer/encoder/layers.1/self_attn/Transpose_6                Transpose              0                0.00%       279,552         0.00%       0            0.00%       1x273x256        1x256x273
/transformer/encoder/layers.1/self_attn/Div                        Div                    22,756,352       0.00%       22,756,352      0.04%       0            0.00%       1x22223x256      1x22223x256
/transformer/encoder/layers.1/self_attn/Add                        Add                    5,689,088        0.00%       22,756,352      0.04%       0            0.00%       1x22223x256      1x22223x256
/transformer/encoder/layers.1/self_attn/Mul                        Mul                    5,689,088        0.00%       22,756,352      0.04%       0            0.00%       1x22223x8x4x4x2  1x22223x8x4x4x2
/transformer/encoder/text_layers.1/self_attn/Transpose             Transpose              0                0.00%       199,680         0.00%       0            0.00%       195x4x64         4x195x64
/transformer/encoder/text_layers.1/self_attn/Transpose_1           Transpose              0                0.00%       199,680         0.00%       0            0.00%       195x4x64         4x195x64
/transformer/encoder/text_layers.1/self_attn/Transpose_2           Transpose              0                0.00%       199,680         0.00%       0            0.00%       195x4x64         4x64x195
/transformer/encoder/layers.1/self_attn/Sub                        Sub                    5,689,088        0.00%       22,756,352      0.04%       0            0.00%       1x22223x8x4x4x2  1x22223x8x4x4x2
/transformer/encoder/text_layers.1/self_attn/Mul_1                 Mul                    49,920           0.00%       199,680         0.00%       0            0.00%       4x195x64         4x195x64
/transformer/encoder/layers.1/self_attn/Mul_1                      Mul                    0                0.00%       0               0.00%       0            0.00%       0                0
/transformer/encoder/layers.1/self_attn/Mul_2                      Mul                    0                0.00%       0               0.00%       0            0.00%       0                0
/transformer/encoder/layers.1/self_attn/Mul_4                      Mul                    0                0.00%       0               0.00%       0            0.00%       0                0
/transformer/encoder/text_layers.1/self_attn/MatMul_3              MatMul                 9,734,400        0.00%       608,400         0.00%       0            0.00%       4x195x64         4x195x195
/transformer/encoder/layers.1/self_attn/Transpose_1                Transpose              0                0.00%       5,689,088       0.01%       0            0.00%       1x22223x8x4x2    1x8x22223x4x2
/transformer/encoder/layers.1/self_attn/Transpose_3                Transpose              0                0.00%       5,689,088       0.01%       0            0.00%       1x22223x8x4x2    1x8x22223x4x2
/transformer/encoder/layers.1/self_attn/Transpose_5                Transpose              0                0.00%       5,689,088       0.01%       0            0.00%       1x22223x8x4x2    1x8x22223x4x2
/transformer/encoder/layers.1/self_attn/Transpose_7                Transpose              0                0.00%       5,689,088       0.01%       0            0.00%       1x22223x8x4x2    1x8x22223x4x2
/transformer/encoder/text_layers.1/self_attn/Mul_2                 Mul                    152,100          0.00%       608,400         0.00%       0            0.00%       4x195x195        4x195x195
/transformer/encoder/text_layers.1/self_attn/Add_3                 Add                    152,100          0.00%       608,400         0.00%       0            0.00%       4x195x195        4x195x195
